sec,nanosec,latitude,longitude,datetime
1749198341,750434784,43.4245387,16.3996537,2025-06-06T08:25:41.750435+00:00
1749198342,434682,43.4245324,16.3996540,2025-06-06T08:25:42.000435+00:00
1749198342,250434580,43.4245258,16.3996544,2025-06-06T08:25:42.250435+00:00
1749198342,500434478,43.4245193,16.3996550,2025-06-06T08:25:42.500434+00:00
1749198342,750434376,43.4245127,16.3996555,2025-06-06T08:25:42.750434+00:00
1749198343,434274,43.4245065,16.3996561,2025-06-06T08:25:43.000434+00:00
1749198343,250434173,43.4245002,16.3996563,2025-06-06T08:25:43.250434+00:00
1749198343,500434071,43.4244940,16.3996563,2025-06-06T08:25:43.500434+00:00
1749198343,750433969,43.4244877,16.3996565,2025-06-06T08:25:43.750434+00:00
1749198344,433867,43.4244815,16.3996564,2025-06-06T08:25:44.000434+00:00
1749198344,250433765,43.4244753,16.3996567,2025-06-06T08:25:44.250434+00:00
1749198344,500433664,43.4244693,16.3996566,2025-06-06T08:25:44.500434+00:00
1749198344,750433562,43.4244633,16.3996563,2025-06-06T08:25:44.750433+00:00
1749198345,433460,43.4244574,16.3996562,2025-06-06T08:25:45.000433+00:00
1749198345,250433359,43.4244513,16.3996564,2025-06-06T08:25:45.250433+00:00
1749198345,500433257,43.4244452,16.3996571,2025-06-06T08:25:45.500433+00:00
1749198345,750433155,43.4244390,16.3996576,2025-06-06T08:25:45.750433+00:00
1749198346,433053,43.4244329,16.3996579,2025-06-06T08:25:46.000433+00:00
1749198346,250432951,43.4244269,16.3996578,2025-06-06T08:25:46.250433+00:00
1749198346,500432849,43.4244209,16.3996581,2025-06-06T08:25:46.500433+00:00
1749198346,750432748,43.4244149,16.3996587,2025-06-06T08:25:46.750433+00:00
1749198347,432646,43.4244089,16.3996595,2025-06-06T08:25:47.000433+00:00
1749198347,250432544,43.4244030,16.3996600,2025-06-06T08:25:47.250432+00:00
1749198347,500432443,43.4243970,16.3996600,2025-06-06T08:25:47.500432+00:00
1749198347,750432341,43.4243912,16.3996602,2025-06-06T08:25:47.750432+00:00
1749198348,432239,43.4243852,16.3996611,2025-06-06T08:25:48.000432+00:00
1749198348,250432137,43.4243794,16.3996618,2025-06-06T08:25:48.250432+00:00
1749198348,500432036,43.4243736,16.3996620,2025-06-06T08:25:48.500432+00:00
1749198348,750431934,43.4243680,16.3996621,2025-06-06T08:25:48.750432+00:00
1749198349,431832,43.4243621,16.3996621,2025-06-06T08:25:49.000432+00:00
1749198349,250431731,43.4243562,16.3996626,2025-06-06T08:25:49.250432+00:00
1749198349,500431629,43.4243502,16.3996631,2025-06-06T08:25:49.500432+00:00
1749198349,750431527,43.4243442,16.3996633,2025-06-06T08:25:49.750432+00:00
1749198350,431426,43.4243382,16.3996633,2025-06-06T08:25:50.000432+00:00
1749198350,250431324,43.4243321,16.3996635,2025-06-06T08:25:50.250431+00:00
1749198350,500431222,43.4243258,16.3996639,2025-06-06T08:25:50.500431+00:00
1749198350,750431121,43.4243193,16.3996646,2025-06-06T08:25:50.750431+00:00
1749198351,431019,43.4243128,16.3996646,2025-06-06T08:25:51.000431+00:00
1749198351,250430917,43.4243064,16.3996644,2025-06-06T08:25:51.250431+00:00
1749198351,500430816,43.4243001,16.3996641,2025-06-06T08:25:51.500431+00:00
1749198351,750430714,43.4242938,16.3996641,2025-06-06T08:25:51.750431+00:00
1749198352,430612,43.4242873,16.3996641,2025-06-06T08:25:52.000431+00:00
1749198352,250430511,43.4242807,16.3996642,2025-06-06T08:25:52.250431+00:00
1749198352,500430409,43.4242740,16.3996639,2025-06-06T08:25:52.500430+00:00
1749198352,750430307,43.4242672,16.3996633,2025-06-06T08:25:52.750430+00:00
1749198353,430205,43.4242604,16.3996624,2025-06-06T08:25:53.000430+00:00
1749198353,250430104,43.4242535,16.3996620,2025-06-06T08:25:53.250430+00:00
1749198353,500430002,43.4242463,16.3996616,2025-06-06T08:25:53.500430+00:00
1749198353,750429900,43.4242392,16.3996618,2025-06-06T08:25:53.750430+00:00
1749198354,429799,43.4242320,16.3996619,2025-06-06T08:25:54.000430+00:00
1749198354,250429697,43.4242248,16.3996619,2025-06-06T08:25:54.250430+00:00
1749198354,500429596,43.4242174,16.3996616,2025-06-06T08:25:54.500430+00:00
1749198354,750429494,43.4242097,16.3996612,2025-06-06T08:25:54.750429+00:00
1749198355,429392,43.4242021,16.3996606,2025-06-06T08:25:55.000429+00:00
1749198355,250429290,43.4241946,16.3996605,2025-06-06T08:25:55.250429+00:00
1749198355,500429189,43.4241870,16.3996606,2025-06-06T08:25:55.500429+00:00
1749198355,750429087,43.4241792,16.3996607,2025-06-06T08:25:55.750429+00:00
1749198356,428986,43.4241710,16.3996605,2025-06-06T08:25:56.000429+00:00
1749198356,250428884,43.4241624,16.3996601,2025-06-06T08:25:56.250429+00:00
1749198356,500428783,43.4241536,16.3996598,2025-06-06T08:25:56.500429+00:00
1749198356,750428681,43.4241444,16.3996600,2025-06-06T08:25:56.750429+00:00
1749198357,428579,43.4241350,16.3996602,2025-06-06T08:25:57.000429+00:00
1749198357,250428478,43.4241254,16.3996603,2025-06-06T08:25:57.250428+00:00
1749198357,500428376,43.4241157,16.3996602,2025-06-06T08:25:57.500428+00:00
1749198357,750428275,43.4241057,16.3996605,2025-06-06T08:25:57.750428+00:00
1749198358,428173,43.4240956,16.3996606,2025-06-06T08:25:58.000428+00:00
1749198358,250428072,43.4240854,16.3996606,2025-06-06T08:25:58.250428+00:00
1749198358,500427970,43.4240752,16.3996604,2025-06-06T08:25:58.500428+00:00
1749198358,750427868,43.4240649,16.3996601,2025-06-06T08:25:58.750428+00:00
1749198359,427767,43.4240546,16.3996600,2025-06-06T08:25:59.000428+00:00
1749198359,250427665,43.4240443,16.3996600,2025-06-06T08:25:59.250428+00:00
1749198359,500427564,43.4240340,16.3996595,2025-06-06T08:25:59.500427+00:00
1749198359,750427462,43.4240235,16.3996593,2025-06-06T08:25:59.750427+00:00
1749198360,427361,43.4240130,16.3996591,2025-06-06T08:26:00.000427+00:00
1749198360,250427259,43.4240023,16.3996591,2025-06-06T08:26:00.250427+00:00
1749198360,500427158,43.4239920,16.3996588,2025-06-06T08:26:00.500427+00:00
1749198360,750427056,43.4239815,16.3996591,2025-06-06T08:26:00.750427+00:00
1749198361,426955,43.4239708,16.3996595,2025-06-06T08:26:01.000427+00:00
1749198361,250426853,43.4239601,16.3996597,2025-06-06T08:26:01.250427+00:00
1749198361,500426752,43.4239498,16.3996595,2025-06-06T08:26:01.500427+00:00
1749198361,750426650,43.4239395,16.3996593,2025-06-06T08:26:01.750427+00:00
1749198362,426549,43.4239291,16.3996591,2025-06-06T08:26:02.000427+00:00
1749198362,250426447,43.4239185,16.3996590,2025-06-06T08:26:02.250427+00:00
1749198362,500426346,43.4239081,16.3996588,2025-06-06T08:26:02.500426+00:00
1749198362,750426244,43.4238974,16.3996584,2025-06-06T08:26:02.750426+00:00
1749198363,426143,43.4238865,16.3996579,2025-06-06T08:26:03.000426+00:00
1749198363,250426041,43.4238752,16.3996576,2025-06-06T08:26:03.250426+00:00
1749198363,500425940,43.4238638,16.3996574,2025-06-06T08:26:03.500426+00:00
1749198363,750425838,43.4238522,16.3996570,2025-06-06T08:26:03.750426+00:00
1749195123,750389303,43.5140419,16.2502949,2025-06-06T07:32:03.750389+00:00
1749195124,389161,43.5140419,16.2502950,2025-06-06T07:32:04.000389+00:00
1749195124,250389019,43.5140419,16.2502952,2025-06-06T07:32:04.250389+00:00
1749195124,500388877,43.5140418,16.2502951,2025-06-06T07:32:04.500389+00:00
1749195124,750388735,43.5140418,16.2502953,2025-06-06T07:32:04.750389+00:00
1749195125,388593,43.5140419,16.2502953,2025-06-06T07:32:05.000389+00:00
1749195125,250388451,43.5140418,16.2502955,2025-06-06T07:32:05.250388+00:00
1749195125,500388309,43.5140418,16.2502956,2025-06-06T07:32:05.500388+00:00
1749195125,750388167,43.5140417,16.2502956,2025-06-06T07:32:05.750388+00:00
1749195126,388025,43.5140416,16.2502957,2025-06-06T07:32:06.000388+00:00
1749195126,250387883,43.5140416,16.2502957,2025-06-06T07:32:06.250388+00:00
1749195126,500387740,43.5140415,16.2502959,2025-06-06T07:32:06.500388+00:00
1749195126,750387598,43.5140415,16.2502960,2025-06-06T07:32:06.750388+00:00
1749195127,387456,43.5140416,16.2502961,2025-06-06T07:32:07.000387+00:00
1749195127,250387314,43.5140416,16.2502963,2025-06-06T07:32:07.250387+00:00
1749195127,500387171,43.5140415,16.2502963,2025-06-06T07:32:07.500387+00:00
1749195127,750387029,43.5140415,16.2502962,2025-06-06T07:32:07.750387+00:00
1749195128,386887,43.5140413,16.2502962,2025-06-06T07:32:08.000387+00:00
1749195128,250386744,43.5140413,16.2502962,2025-06-06T07:32:08.250387+00:00
1749195128,500386602,43.5140412,16.2502962,2025-06-06T07:32:08.500387+00:00
1749195128,750386459,43.5140413,16.2502962,2025-06-06T07:32:08.750386+00:00
1749195129,386317,43.5140414,16.2502964,2025-06-06T07:32:09.000386+00:00
1749195129,250386175,43.5140413,16.2502963,2025-06-06T07:32:09.250386+00:00
1749195129,500386032,43.5140413,16.2502964,2025-06-06T07:32:09.500386+00:00
1749195129,750385890,43.5140413,16.2502965,2025-06-06T07:32:09.750386+00:00
1749195130,385747,43.5140413,16.2502966,2025-06-06T07:32:10.000386+00:00
1749195130,250385605,43.5140413,16.2502966,2025-06-06T07:32:10.250386+00:00
1749195130,500385462,43.5140413,16.2502967,2025-06-06T07:32:10.500386+00:00
1749195130,750385320,43.5140413,16.2502967,2025-06-06T07:32:10.750385+00:00
1749195131,385177,43.5140413,16.2502967,2025-06-06T07:32:11.000385+00:00
1749195131,250385034,43.5140413,16.2502966,2025-06-06T07:32:11.250385+00:00
1749195131,500384892,43.5140413,16.2502967,2025-06-06T07:32:11.500385+00:00
1749195131,750384749,43.5140412,16.2502966,2025-06-06T07:32:11.750385+00:00
1749195132,384606,43.5140411,16.2502965,2025-06-06T07:32:12.000385+00:00
1749195132,250384463,43.5140410,16.2502964,2025-06-06T07:32:12.250385+00:00
1749195132,500384320,43.5140409,16.2502962,2025-06-06T07:32:12.500384+00:00
1749195132,750384177,43.5140408,16.2502962,2025-06-06T07:32:12.750384+00:00
1749195133,384034,43.5140406,16.2502961,2025-06-06T07:32:13.000384+00:00
1749195133,250383891,43.5140404,16.2502959,2025-06-06T07:32:13.250384+00:00
1749195133,500383748,43.5140403,16.2502957,2025-06-06T07:32:13.500384+00:00
1749195133,750383605,43.5140401,16.2502956,2025-06-06T07:32:13.750384+00:00
1749195134,383462,43.5140400,16.2502956,2025-06-06T07:32:14.000383+00:00
1749195134,250383319,43.5140398,16.2502958,2025-06-06T07:32:14.250383+00:00
1749195134,500383176,43.5140399,16.2502957,2025-06-06T07:32:14.500383+00:00
1749195134,750383033,43.5140400,16.2502958,2025-06-06T07:32:14.750383+00:00
1749195135,382890,43.5140400,16.2502957,2025-06-06T07:32:15.000383+00:00
1749195135,250382748,43.5140400,16.2502958,2025-06-06T07:32:15.250383+00:00
1749195135,500382605,43.5140401,16.2502959,2025-06-06T07:32:15.500383+00:00
1749195135,750382462,43.5140401,16.2502959,2025-06-06T07:32:15.750382+00:00
1749195136,382319,43.5140403,16.2502960,2025-06-06T07:32:16.000382+00:00
1749195136,250382176,43.5140403,16.2502960,2025-06-06T07:32:16.250382+00:00
1749195136,500382033,43.5140404,16.2502962,2025-06-06T07:32:16.500382+00:00
1749195136,750381891,43.5140405,16.2502964,2025-06-06T07:32:16.750382+00:00
1749195137,381748,43.5140405,16.2502966,2025-06-06T07:32:17.000382+00:00
1749195137,250381605,43.5140405,16.2502967,2025-06-06T07:32:17.250382+00:00
1749195137,500381462,43.5140406,16.2502967,2025-06-06T07:32:17.500381+00:00
1749195137,750381319,43.5140407,16.2502968,2025-06-06T07:32:17.750381+00:00
1749195138,381177,43.5140408,16.2502968,2025-06-06T07:32:18.000381+00:00
1749195138,250381034,43.5140407,16.2502969,2025-06-06T07:32:18.250381+00:00
1749195138,500380891,43.5140408,16.2502971,2025-06-06T07:32:18.500381+00:00
1749195138,750380748,43.5140407,16.2502973,2025-06-06T07:32:18.750381+00:00
1749195139,380605,43.5140408,16.2502975,2025-06-06T07:32:19.000381+00:00
1749195139,250380463,43.5140406,16.2502975,2025-06-06T07:32:19.250381+00:00
1749195139,500380320,43.5140405,16.2502976,2025-06-06T07:32:19.500380+00:00
1749195139,750380177,43.5140405,16.2502977,2025-06-06T07:32:19.750380+00:00
1749195140,380034,43.5140404,16.2502979,2025-06-06T07:32:20.000380+00:00
1749195140,250379891,43.5140405,16.2502979,2025-06-06T07:32:20.250380+00:00
1749195140,500379749,43.5140405,16.2502979,2025-06-06T07:32:20.500380+00:00
1749195140,750379606,43.5140406,16.2502978,2025-06-06T07:32:20.750380+00:00
1749195141,379463,43.5140407,16.2502978,2025-06-06T07:32:21.000380+00:00
1749195141,250379320,43.5140408,16.2502977,2025-06-06T07:32:21.250379+00:00
1749195141,500379178,43.5140408,16.2502977,2025-06-06T07:32:21.500379+00:00
1749195141,750379035,43.5140409,16.2502975,2025-06-06T07:32:21.750379+00:00
1749195142,378892,43.5140410,16.2502973,2025-06-06T07:32:22.000379+00:00
1749195142,250378749,43.5140410,16.2502972,2025-06-06T07:32:22.250379+00:00
1749195142,500378607,43.5140411,16.2502972,2025-06-06T07:32:22.500379+00:00
1749195142,750378464,43.5140411,16.2502971,2025-06-06T07:32:22.750378+00:00
1749195143,378321,43.5140411,16.2502971,2025-06-06T07:32:23.000378+00:00
1749195143,250378178,43.5140412,16.2502972,2025-06-06T07:32:23.250378+00:00
1749195143,500378036,43.5140413,16.2502971,2025-06-06T07:32:23.500378+00:00
1749195143,750377893,43.5140414,16.2502972,2025-06-06T07:32:23.750378+00:00
1749195144,377750,43.5140414,16.2502972,2025-06-06T07:32:24.000378+00:00
1749195144,250377608,43.5140415,16.2502972,2025-06-06T07:32:24.250378+00:00
1749195144,500377465,43.5140416,16.2502972,2025-06-06T07:32:24.500377+00:00
1749195144,750377322,43.5140417,16.2502973,2025-06-06T07:32:24.750377+00:00
1749195145,377179,43.5140418,16.2502974,2025-06-06T07:32:25.000377+00:00
1749195145,250377037,43.5140419,16.2502975,2025-06-06T07:32:25.250377+00:00
1749195145,500376894,43.5140421,16.2502975,2025-06-06T07:32:25.500377+00:00
1749195145,750376751,43.5140421,16.2502974,2025-06-06T07:32:25.750377+00:00
1749195146,376609,43.5140421,16.2502974,2025-06-06T07:32:26.000377+00:00
1749195146,250376466,43.5140421,16.2502976,2025-06-06T07:32:26.250376+00:00
1749195146,500376323,43.5140422,16.2502977,2025-06-06T07:32:26.500376+00:00
1749195146,750376181,43.5140422,16.2502978,2025-06-06T07:32:26.750376+00:00
1749195147,376038,43.5140423,16.2502978,2025-06-06T07:32:27.000376+00:00
1749195147,250375895,43.5140422,16.2502978,2025-06-06T07:32:27.250376+00:00
1749195147,500375753,43.5140423,16.2502978,2025-06-06T07:32:27.500376+00:00
1749195147,750375610,43.5140423,16.2502979,2025-06-06T07:32:27.750376+00:00
1749195148,375467,43.5140424,16.2502980,2025-06-06T07:32:28.000376+00:00
1749195148,250375325,43.5140426,16.2502981,2025-06-06T07:32:28.250375+00:00
1749195148,500375182,43.5140427,16.2502980,2025-06-06T07:32:28.500375+00:00
1749195148,750375039,43.5140427,16.2502979,2025-06-06T07:32:28.750375+00:00
1749195149,374897,43.5140428,16.2502980,2025-06-06T07:32:29.000375+00:00
1749195149,250374754,43.5140428,16.2502979,2025-06-06T07:32:29.250375+00:00
1749195149,500374611,43.5140428,16.2502977,2025-06-06T07:32:29.500375+00:00
1749195149,750374468,43.5140429,16.2502976,2025-06-06T07:32:29.750375+00:00
1749195150,374326,43.5140429,16.2502976,2025-06-06T07:32:30.000374+00:00
1749195150,250374183,43.5140430,16.2502976,2025-06-06T07:32:30.250374+00:00
1749195150,500374040,43.5140431,16.2502977,2025-06-06T07:32:30.500374+00:00
1749195150,750373898,43.5140432,16.2502977,2025-06-06T07:32:30.750374+00:00
1749195151,373755,43.5140431,16.2502976,2025-06-06T07:32:31.000374+00:00
1749195151,250373612,43.5140431,16.2502976,2025-06-06T07:32:31.250374+00:00
1749195151,500373470,43.5140432,16.2502976,2025-06-06T07:32:31.500373+00:00
1749195151,750373327,43.5140434,16.2502975,2025-06-06T07:32:31.750373+00:00
1749195152,373185,43.5140435,16.2502973,2025-06-06T07:32:32.000373+00:00
1749195152,250373042,43.5140436,16.2502972,2025-06-06T07:32:32.250373+00:00
1749195152,500372899,43.5140437,16.2502971,2025-06-06T07:32:32.500373+00:00
1749195152,750372757,43.5140438,16.2502971,2025-06-06T07:32:32.750373+00:00
1749195153,372614,43.5140440,16.2502970,2025-06-06T07:32:33.000373+00:00
1749195153,250372472,43.5140441,16.2502970,2025-06-06T07:32:33.250372+00:00
1749195153,500372329,43.5140442,16.2502968,2025-06-06T07:32:33.500372+00:00
1749195153,750372187,43.5140443,16.2502966,2025-06-06T07:32:33.750372+00:00
1749195154,372044,43.5140445,16.2502965,2025-06-06T07:32:34.000372+00:00
1749195154,250371902,43.5140446,16.2502963,2025-06-06T07:32:34.250372+00:00
1749195154,500371759,43.5140446,16.2502964,2025-06-06T07:32:34.500372+00:00
1749195154,750371616,43.5140448,16.2502963,2025-06-06T07:32:34.750372+00:00
1749195155,371474,43.5140450,16.2502962,2025-06-06T07:32:35.000371+00:00
1749195155,250371331,43.5140451,16.2502962,2025-06-06T07:32:35.250371+00:00
1749195155,500371189,43.5140453,16.2502960,2025-06-06T07:32:35.500371+00:00
1749195155,750371046,43.5140454,16.2502960,2025-06-06T07:32:35.750371+00:00
1749195156,370904,43.5140454,16.2502959,2025-06-06T07:32:36.000371+00:00
1749195156,250370761,43.5140455,16.2502958,2025-06-06T07:32:36.250371+00:00
1749195156,500370619,43.5140456,16.2502959,2025-06-06T07:32:36.500371+00:00
1749195156,750370476,43.5140456,16.2502959,2025-06-06T07:32:36.750371+00:00
1749195157,370333,43.5140456,16.2502960,2025-06-06T07:32:37.000370+00:00
1749195157,250370191,43.5140456,16.2502962,2025-06-06T07:32:37.250370+00:00
1749195157,500370048,43.5140456,16.2502963,2025-06-06T07:32:37.500370+00:00
1749195157,750369906,43.5140456,16.2502964,2025-06-06T07:32:37.750370+00:00
1749195158,369763,43.5140456,16.2502965,2025-06-06T07:32:38.000370+00:00
1749195158,250369621,43.5140455,16.2502965,2025-06-06T07:32:38.250370+00:00
1749195158,500369478,43.5140455,16.2502967,2025-06-06T07:32:38.500370+00:00
1749195158,750369336,43.5140455,16.2502968,2025-06-06T07:32:38.750369+00:00
1749195159,369193,43.5140455,16.2502971,2025-06-06T07:32:39.000369+00:00
1749195159,250369051,43.5140455,16.2502972,2025-06-06T07:32:39.250369+00:00
1749195159,500368908,43.5140455,16.2502973,2025-06-06T07:32:39.500369+00:00
1749195159,750368766,43.5140454,16.2502974,2025-06-06T07:32:39.750369+00:00
1749195160,368623,43.5140454,16.2502975,2025-06-06T07:32:40.000369+00:00
1749195160,250368481,43.5140453,16.2502977,2025-06-06T07:32:40.250369+00:00
